"image","loai","dang","trangthai"
"img002805.jpg","Chuối sáp","Trái","Chín"
"img002806.jpg","Chuối sáp","Trái","Chín"
"img002807.jpg","Chuối sáp","Trái","Chín"
"img002808.jpg","Chuối sáp","Trái","Chín"
"img002809.jpg","Chuối sáp","Trái","Chín"
"img002810.jpg","Chuối sáp","Trái","Chín"
"img002811.jpg","Chuối sáp","Trái","Chín"
"img002812.jpg","Chuối sáp","Trái","Chín"
"img002813.jpg","Chuối sáp","Trái","Chín"
"img002814.jpg","Chuối sáp","Trái","Chín"
"img002815.jpg","Chuối sáp","Trái","Chín"
"img002816.jpg","Chuối sáp","Trái","Chín"
"img002817.jpg","Chuối sáp","Trái","Chín"
"img002818.jpg","Chuối sáp","Trái","Chín"
"img002819.jpg","Chuối sáp","Trái","Chín"
"img002820.jpg","Chuối sáp","Trái","Chín"
"img002821.jpg","Chuối sáp","Trái","Chín"
"img002822.jpg","Chuối sáp","Trái","Chín"
"img002823.jpg","Chuối sáp","Trái","Chín"
"img002824.jpg","Chuối sáp","Trái","Chín"
"img002825.jpg","Chuối sáp","Trái","Chín"
"img002826.jpg","Chuối sáp","Trái","Chín"
"img002827.jpg","Chuối sáp","Trái","Chín"
"img002828.jpg","Chuối sáp","Trái","Chín"
"img002829.jpg","Chuối sáp","Trái","Chín"
"img002830.jpg","Chuối sáp","Trái","Chín"
"img002831.jpg","Chuối sáp","Trái","Chín"
"img002832.jpg","Chuối sáp","Trái","Chín"
"img002833.jpg","Chuối sáp","Trái","Chín"
"img002834.jpg","Chuối sáp","Trái","Chín"
"img002835.jpg","Chuối sáp","Trái","Chín"
"img002836.jpg","Chuối sáp","Trái","Chín"
"img002837.jpg","Chuối sáp","Trái","Chín"
"img002838.jpg","Chuối sáp","Trái","Chín"
"img002839.jpg","Chuối sáp","Trái","Chín"
"img002840.jpg","Chuối sáp","Trái","Chín"
"img002841.jpg","Chuối sáp","Trái","Chín"
"img002842.jpg","Chuối sáp","Trái","Chín"
"img002843.jpg","Chuối sáp","Trái","Chín"
"img002844.jpg","Chuối sáp","Trái","Chín"
"img002845.jpg","Chuối sáp","Trái","Chín"
"img002846.jpg","Chuối sáp","Trái","Chín"
"img002847.jpg","Chuối sáp","Trái","Chín"
"img002848.jpg","Chuối sáp","Trái","Chín"
"img002849.jpg","Chuối sáp","Trái","Chín"
"img002850.jpg","Chuối sáp","Trái","Chín"
"img002851.jpg","Chuối sáp","Trái","Chín"
"img002852.jpg","Chuối sáp","Trái","Chín"
"img002853.jpg","Chuối sáp","Trái","Chín"
"img002854.jpg","Chuối sáp","Trái","Chín"
"img002855.jpg","Chuối sáp","Trái","Chín"
"img002856.jpg","Chuối sáp","Trái","Chín"
"img002857.jpg","Chuối sáp","Trái","Chín"
"img002858.jpg","Chuối sáp","Trái","Chín"
"img002859.jpg","Chuối sáp","Trái","Chín"
"img002860.jpg","Chuối sáp","Trái","Chín"
"img002861.jpg","Chuối sáp","Trái","Chín"
"img002862.jpg","Chuối sáp","Trái","Chín"
"img002863.jpg","Chuối sáp","Trái","Chín"
"img002864.jpg","Chuối sáp","Trái","Chín"
"img002865.jpg","Chuối sáp","Trái","Chín"
"img002866.jpg","Chuối sáp","Trái","Chín"
"img002867.jpg","Chuối sáp","Trái","Chín"
"img002868.jpg","Chuối sáp","Trái","Chín"
"img002869.jpg","Chuối sáp","Trái","Chín"
"img002870.jpg","Chuối sáp","Trái","Chín"
"img002871.jpg","Chuối sáp","Trái","Chín"
"img002872.jpg","Chuối sáp","Trái","Chín"
"img002873.jpg","Chuối sáp","Trái","Chín"
"img002874.jpg","Chuối sáp","Trái","Chín"
"img002875.jpg","Chuối sáp","Trái","Chín"
"img002876.jpg","Chuối sáp","Trái","Chín"
"img002877.jpg","Chuối sáp","Trái","Chín"
"img002878.jpg","Chuối sáp","Trái","Chín"
"img002879.jpg","Chuối sáp","Trái","Chín"
"img002880.jpg","Chuối sáp","Trái","Chín"
"img002881.jpg","Chuối sáp","Trái","Chín"
"img002882.jpg","Chuối sáp","Trái","Chín"
"img002883.jpg","Chuối sáp","Trái","Chín"
"img002884.jpg","Chuối sáp","Trái","Chín"
"img002885.jpg","Chuối sáp","Trái","Chín"
"img002886.jpg","Chuối sáp","Trái","Chín"
"img002887.jpg","Chuối sáp","Trái","Chín"
"img002888.jpg","Chuối sáp","Trái","Chín"
"img002889.jpg","Chuối sáp","Trái","Chín"
"img002890.jpg","Chuối sáp","Trái","Chín"
"img002891.jpg","Chuối sáp","Trái","Chín"
"img002892.jpg","Chuối sáp","Trái","Chín"
"img002893.jpg","Chuối sáp","Trái","Chín"
"img002894.jpg","Chuối sáp","Trái","Chín"
"img002895.jpg","Chuối sáp","Trái","Chín"
"img002896.jpg","Chuối sáp","Trái","Chín"
"img002897.jpg","Chuối sáp","Trái","Chín"
"img002898.jpg","Chuối sáp","Trái","Chín"
"img002899.jpg","Chuối sáp","Trái","Chín"
"img002900.jpg","Chuối sáp","Trái","Chín"
"img002901.jpg","Chuối sáp","Trái","Chín"
"img002902.jpg","Chuối sáp","Trái","Chín"
"img002903.jpg","Chuối sáp","Trái","Chín"
"img002904.jpg","Chuối sáp","Trái","Chín"
"img002905.jpg","Chuối sáp","Trái","Chín"
"img002906.jpg","Chuối sáp","Trái","Chín"
"img002907.jpg","Chuối sáp","Trái","Chín"
"img002908.jpg","Chuối sáp","Trái","Chín"
"img002909.jpg","Chuối sáp","Trái","Chín"
"img002910.jpg","Chuối sáp","Trái","Chín"
"img002911.jpg","Chuối sáp","Trái","Chín"
"img002912.jpg","Chuối sáp","Trái","Chín"
"img002913.jpg","Chuối sáp","Trái","Chín"
"img002914.jpg","Chuối sáp","Trái","Chín"
"img002915.jpg","Chuối sáp","Trái","Chín"
"img002916.jpg","Chuối sáp","Trái","Chín"
"img002917.jpg","Chuối sáp","Trái","Chín"
"img002918.jpg","Chuối sáp","Trái","Chín"
"img002919.jpg","Chuối sáp","Trái","Chín"
"img002920.jpg","Chuối sáp","Trái","Chín"
"img002921.jpg","Chuối sáp","Trái","Chín"
"img002922.jpg","Chuối sáp","Trái","Chín"
"img002923.jpg","Chuối sáp","Trái","Chín"
"img002924.jpg","Chuối sáp","Trái","Chín"
"img002925.jpg","Chuối sáp","Trái","Chín"
"img002926.jpg","Chuối sáp","Trái","Chín"
"img002927.jpg","Chuối sáp","Trái","Chín"
"img002928.jpg","Chuối sáp","Trái","Chín"
"img002929.jpg","Chuối sáp","Trái","Chín"
"img002930.jpg","Chuối sáp","Trái","Chín"
"img002931.jpg","Chuối sáp","Trái","Chín"
"img002932.jpg","Chuối sáp","Trái","Chín"
"img002933.jpg","Chuối sáp","Trái","Chín"
"img002934.jpg","Chuối sáp","Trái","Chín"
"img002935.jpg","Chuối sáp","Trái","Chín"
"img002936.jpg","Chuối sáp","Trái","Chín"
"img002937.jpg","Chuối sáp","Trái","Chín"
"img002938.jpg","Chuối sáp","Trái","Chín"
"img002939.jpg","Chuối sáp","Trái","Chín"
"img002940.jpg","Chuối sáp","Trái","Chín"
"img002941.jpg","Chuối sáp","Trái","Chín"
"img002942.jpg","Chuối sáp","Trái","Chín"
"img002943.jpg","Chuối sáp","Trái","Chín"
"img002944.jpg","Chuối sáp","Trái","Chín"
"img002945.jpg","Chuối sáp","Trái","Chín"
"img002946.jpg","Chuối sáp","Trái","Chín"
"img002947.jpg","Chuối sáp","Trái","Chín"
"img002948.jpg","Chuối sáp","Trái","Chín"
"img002949.jpg","Chuối sáp","Trái","Chín"
"img002950.jpg","Chuối sáp","Trái","Chín"
"img002951.jpg","Chuối sáp","Trái","Chín"
"img002952.jpg","Chuối sáp","Trái","Chín"
"img002953.jpg","Chuối sáp","Trái","Chín"
"img002954.jpg","Chuối sáp","Trái","Chín"
"img002955.jpg","Chuối sáp","Trái","Chín"
"img002956.jpg","Chuối sáp","Trái","Chín"
"img002957.jpg","Chuối sáp","Trái","Chín"
"img002958.jpg","Chuối sáp","Trái","Chín"
"img002959.jpg","Chuối sáp","Trái","Chín"
"img002960.jpg","Chuối sáp","Trái","Chín"
"img002961.jpg","Chuối sáp","Trái","Xanh"
"img002962.jpg","Chuối sáp","Trái","Xanh"
"img002963.jpg","Chuối sáp","Trái","Xanh"
"img002964.jpg","Chuối sáp","Trái","Xanh"
"img002965.jpg","Chuối sáp","Trái","Xanh"
"img002966.jpg","Chuối sáp","Trái","Xanh"
"img002967.jpg","Chuối sáp","Trái","Xanh"
"img002968.jpg","Chuối sáp","Trái","Xanh"
"img002969.jpg","Chuối sáp","Trái","Xanh"
"img002970.jpg","Chuối sáp","Trái","Xanh"
"img002971.jpg","Chuối sáp","Trái","Xanh"
"img002972.jpg","Chuối sáp","Trái","Xanh"
"img002973.jpg","Chuối sáp","Trái","Xanh"
"img002974.jpg","Chuối sáp","Trái","Xanh"
"img002975.jpg","Chuối sáp","Trái","Xanh"
"img002976.jpg","Chuối sáp","Trái","Xanh"
"img002977.jpg","Chuối sáp","Trái","Xanh"
"img002978.jpg","Chuối sáp","Trái","Xanh"
"img002979.jpg","Chuối sáp","Trái","Xanh"
"img002980.jpg","Chuối sáp","Trái","Xanh"
"img002981.jpg","Chuối sáp","Trái","Xanh"
"img002982.jpg","Chuối sáp","Trái","Xanh"
"img002983.jpg","Chuối sáp","Trái","Xanh"
"img002984.jpg","Chuối sáp","Trái","Xanh"
"img002985.jpg","Chuối sáp","Trái","Xanh"
"img002986.jpg","Chuối sáp","Trái","Xanh"
"img002987.jpg","Chuối sáp","Trái","Xanh"
"img002988.jpg","Chuối sáp","Trái","Xanh"
"img002989.jpg","Chuối sáp","Trái","Xanh"
"img002990.jpg","Chuối sáp","Trái","Xanh"
"img002991.jpg","Chuối sáp","Trái","Xanh"
"img002992.jpg","Chuối sáp","Trái","Xanh"
"img002993.jpg","Chuối sáp","Trái","Xanh"
"img002994.jpg","Chuối sáp","Trái","Xanh"
"img002995.jpg","Chuối sáp","Trái","Xanh"
"img002996.jpg","Chuối sáp","Trái","Xanh"
"img002997.jpg","Chuối sáp","Trái","Xanh"
"img002998.jpg","Chuối sáp","Trái","Xanh"
"img002999.jpg","Chuối sáp","Trái","Xanh"
"img003000.jpg","Chuối sáp","Trái","Xanh"
"img003001.jpg","Chuối sáp","Trái","Xanh"
"img003002.jpg","Chuối sáp","Trái","Xanh"
"img003003.jpg","Chuối sáp","Trái","Xanh"
"img003004.jpg","Chuối sáp","Trái","Xanh"
"img003005.jpg","Chuối sáp","Trái","Xanh"
"img003006.jpg","Chuối sáp","Trái","Xanh"
"img003007.jpg","Chuối sáp","Trái","Xanh"
"img003008.jpg","Chuối sáp","Trái","Xanh"
"img003009.jpg","Chuối sáp","Trái","Xanh"
"img003010.jpg","Chuối sáp","Trái","Xanh"
"img003011.jpg","Chuối sáp","Trái","Xanh"
"img003012.jpg","Chuối sáp","Trái","Xanh"
"img003013.jpg","Chuối sáp","Trái","Xanh"
"img003014.jpg","Chuối sáp","Trái","Xanh"
"img003015.jpg","Chuối sáp","Trái","Xanh"
"img003016.jpg","Chuối sáp","Trái","Xanh"
"img003017.jpg","Chuối sáp","Trái","Xanh"
"img003018.jpg","Chuối sáp","Trái","Xanh"
"img003019.jpg","Chuối sáp","Trái","Xanh"
"img003020.jpg","Chuối sáp","Trái","Xanh"
"img003021.jpg","Chuối sáp","Trái","Xanh"
"img003022.jpg","Chuối sáp","Trái","Xanh"
"img003023.jpg","Chuối sáp","Trái","Xanh"
"img003024.jpg","Chuối sáp","Trái","Xanh"
"img003025.jpg","Chuối sáp","Trái","Xanh"
"img003026.jpg","Chuối sáp","Trái","Xanh"
"img003027.jpg","Chuối sáp","Trái","Xanh"
"img003028.jpg","Chuối sáp","Trái","Xanh"
"img003029.jpg","Chuối sáp","Trái","Xanh"
"img003030.jpg","Chuối sáp","Trái","Xanh"
"img003031.jpg","Chuối sáp","Trái","Xanh"
"img003032.jpg","Chuối sáp","Trái","Xanh"
"img003033.jpg","Chuối sáp","Trái","Xanh"
"img003034.jpg","Chuối sáp","Trái","Xanh"
"img003035.jpg","Chuối sáp","Trái","Xanh"
"img003036.jpg","Chuối sáp","Trái","Xanh"
"img003037.jpg","Chuối sáp","Trái","Xanh"
"img003038.jpg","Chuối sáp","Trái","Xanh"
"img003039.jpg","Chuối sáp","Trái","Xanh"
"img003040.jpg","Chuối sáp","Trái","Xanh"
"img003041.jpg","Chuối sáp","Trái","Xanh"
"img003042.jpg","Chuối sáp","Trái","Xanh"
"img003043.jpg","Chuối sáp","Trái","Xanh"
"img003044.jpg","Chuối sáp","Trái","Xanh"
"img003045.jpg","Chuối sáp","Trái","Xanh"
"img003046.jpg","Chuối sáp","Trái","Xanh"
"img003047.jpg","Chuối sáp","Trái","Xanh"
"img003048.jpg","Chuối sáp","Trái","Xanh"
"img003049.jpg","Chuối sáp","Trái","Xanh"
"img003050.jpg","Chuối sáp","Trái","Xanh"
"img003051.jpg","Chuối sáp","Trái","Xanh"
"img003052.jpg","Chuối sáp","Trái","Xanh"
"img003053.jpg","Chuối sáp","Trái","Xanh"
"img003054.jpg","Chuối sáp","Trái","Xanh"
"img003055.jpg","Chuối sáp","Trái","Xanh"
"img003056.jpg","Chuối sáp","Trái","Xanh"
"img003057.jpg","Chuối sáp","Trái","Xanh"
"img003058.jpg","Chuối sáp","Trái","Xanh"
"img003059.jpg","Chuối sáp","Trái","Xanh"
"img003060.jpg","Chuối sáp","Trái","Xanh"
"img003061.jpg","Chuối sáp","Trái","Xanh"
"img003062.jpg","Chuối sáp","Trái","Xanh"
"img003063.jpg","Chuối sáp","Trái","Xanh"
"img003064.jpg","Chuối sáp","Trái","Xanh"
"img003065.jpg","Chuối sáp","Trái","Xanh"
"img003066.jpg","Chuối sáp","Trái","Xanh"
"img003067.jpg","Chuối sáp","Trái","Xanh"
"img003068.jpg","Chuối sáp","Trái","Xanh"
"img003069.jpg","Chuối sáp","Trái","Xanh"
"img003070.jpg","Chuối sáp","Trái","Xanh"
"img003071.jpg","Chuối sáp","Trái","Xanh"
"img003072.jpg","Chuối sáp","Trái","Xanh"
"img003073.jpg","Chuối sáp","Trái","Xanh"
"img003074.jpg","Chuối sáp","Trái","Xanh"
"img003075.jpg","Chuối sáp","Trái","Xanh"
"img003076.jpg","Chuối sáp","Trái","Xanh"
"img003077.jpg","Chuối sáp","Trái","Xanh"
"img003078.jpg","Chuối sáp","Trái","Xanh"
"img003079.jpg","Chuối sáp","Trái","Xanh"
"img003080.jpg","Chuối sáp","Trái","Xanh"
"img003081.jpg","Chuối sáp","Trái","Xanh"
"img003082.jpg","Chuối sáp","Trái","Xanh"
"img003083.jpg","Chuối sáp","Trái","Xanh"
"img003084.jpg","Chuối sáp","Trái","Xanh"
"img003085.jpg","Chuối sáp","Trái","Xanh"
"img003086.jpg","Chuối sáp","Trái","Xanh"
"img003087.jpg","Chuối sáp","Trái","Xanh"
"img003088.jpg","Chuối sáp","Trái","Xanh"
"img003089.jpg","Chuối sáp","Trái","Xanh"
"img003090.jpg","Chuối sáp","Trái","Xanh"
"img003091.jpg","Chuối sáp","Trái","Xanh"
"img003092.jpg","Chuối sáp","Trái","Xanh"
"img003093.jpg","Chuối sáp","Trái","Xanh"
"img003094.jpg","Chuối sáp","Trái","Xanh"
"img003095.jpg","Chuối sáp","Trái","Xanh"
"img003096.jpg","Chuối sáp","Trái","Xanh"
"img003097.jpg","Chuối sáp","Trái","Xanh"
"img003098.jpg","Chuối sáp","Trái","Xanh"
"img003099.jpg","Chuối sáp","Trái","Xanh"
"img003100.jpg","Chuối sáp","Trái","Xanh"
"img003101.jpg","Chuối sáp","Trái","Xanh"
"img003102.jpg","Chuối sáp","Trái","Xanh"
"img003103.jpg","Chuối sáp","Trái","Xanh"
"img003104.jpg","Chuối sáp","Trái","Xanh"
"img003105.jpg","Chuối sáp","Trái","Xanh"
"img003106.jpg","Chuối sáp","Trái","Xanh"
"img003107.jpg","Chuối sáp","Trái","Xanh"
"img003108.jpg","Chuối sáp","Trái","Xanh"
"img003109.jpg","Chuối sáp","Trái","Xanh"
"img003110.jpg","Chuối sáp","Trái","Xanh"
"img003111.jpg","Chuối sáp","Trái","Xanh"
"img003112.jpg","Chuối sáp","Trái","Xanh"
"img003113.jpg","Chuối sáp","Trái","Xanh"
"img003114.jpg","Chuối sáp","Trái","Xanh"
"img003115.jpg","Chuối sáp","Trái","Xanh"
"img003116.jpg","Chuối sáp","Trái","Xanh"
"img003117.jpg","Chuối sáp","Trái","Xanh"
"img003118.jpg","Chuối sáp","Trái","Xanh"
"img003119.jpg","Chuối sáp","Trái","Xanh"
"img003120.jpg","Chuối sáp","Trái","Xanh"
"img003121.jpg","Chuối sáp","Trái","Xanh"
"img003122.jpg","Chuối sáp","Trái","Xanh"
"img003123.jpg","Chuối sáp","Trái","Xanh"
"img003124.jpg","Chuối sáp","Trái","Xanh"
"img003125.jpg","Chuối sáp","Trái","Xanh"
"img003126.jpg","Chuối sáp","Trái","Xanh"
"img003127.jpg","Chuối sáp","Trái","Xanh"
"img003128.jpg","Chuối sáp","Trái","Xanh"
"img003129.jpg","Chuối sáp","Trái","Xanh"
"img003130.jpg","Chuối sáp","Trái","Xanh"
"img003131.jpg","Chuối sáp","Trái","Xanh"
"img003132.jpg","Chuối sáp","Trái","Xanh"
"img003133.jpg","Chuối sáp","Trái","Xanh"
"img003134.jpg","Chuối sáp","Trái","Xanh"
"img003135.jpg","Chuối sáp","Trái","Xanh"
"img003136.jpg","Chuối sáp","Trái","Xanh"
"img003137.jpg","Chuối sáp","Trái","Xanh"
"img003138.jpg","Chuối sáp","Trái","Xanh"
"img003139.jpg","Chuối sáp","Trái","Xanh"
"img003140.jpg","Chuối sáp","Trái","Xanh"
"img003141.jpg","Chuối sáp","Trái","Xanh"
"img003142.jpg","Chuối sáp","Trái","Xanh"
"img003143.jpg","Chuối sáp","Trái","Xanh"
"img003144.jpg","Chuối sáp","Trái","Xanh"
"img003145.jpg","Chuối sáp","Trái","Xanh"
"img003146.jpg","Chuối sáp","Trái","Xanh"
"img003147.jpg","Chuối sáp","Trái","Xanh"
"img003148.jpg","Chuối sáp","Trái","Xanh"
"img003149.jpg","Chuối sáp","Trái","Xanh"
"img003150.jpg","Chuối sáp","Trái","Xanh"
"img003151.jpg","Chuối sáp","Trái","Xanh"
"img003152.jpg","Chuối sáp","Trái","Xanh"
"img003153.jpg","Chuối sáp","Trái","Xanh"
"img003154.jpg","Chuối sáp","Trái","Xanh"
"img003155.jpg","Chuối sáp","Trái","Xanh"
"img003156.jpg","Chuối sáp","Trái","Xanh"
"img003157.jpg","Chuối sáp","Trái","Xanh"
"img003158.jpg","Chuối sáp","Trái","Xanh"
"img003159.jpg","Chuối sáp","Trái","Xanh"
"img003160.jpg","Chuối sáp","Trái","Xanh"
"img003161.jpg","Chuối sáp","Trái","Xanh"
"img003162.jpg","Chuối sáp","Trái","Xanh"
"img003163.jpg","Chuối sáp","Trái","Xanh"
"img003164.jpg","Chuối sáp","Trái","Xanh"
"img003165.jpg","Chuối sáp","Trái","Xanh"
"img003166.jpg","Chuối sáp","Trái","Xanh"
"img003167.jpg","Chuối sáp","Trái","Xanh"
"img003168.jpg","Chuối sáp","Trái","Xanh"
"img003169.jpg","Chuối sáp","Trái","Xanh"
"img003170.jpg","Chuối sáp","Trái","Xanh"
"img003171.jpg","Chuối sáp","Trái","Xanh"
"img003172.jpg","Chuối sáp","Trái","Xanh"
"img003173.jpg","Chuối sáp","Trái","Xanh"
"img003174.jpg","Chuối sáp","Trái","Xanh"
"img003175.jpg","Chuối sáp","Trái","Xanh"
"img003176.jpg","Chuối sáp","Trái","Xanh"
"img003177.jpg","Chuối sáp","Trái","Xanh"
"img003178.jpg","Chuối sáp","Trái","Xanh"
"img003179.jpg","Chuối sáp","Trái","Xanh"
"img003180.jpg","Chuối sáp","Trái","Xanh"
"img003181.jpg","Chuối sáp","Trái","Xanh"
"img003182.jpg","Chuối sáp","Trái","Xanh"
"img003183.jpg","Chuối sáp","Trái","Xanh"
"img003184.jpg","Chuối sáp","Trái","Xanh"
"img003185.jpg","Chuối sáp","Trái","Xanh"
"img003186.jpg","Chuối sáp","Trái","Xanh"
"img003187.jpg","Chuối sáp","Trái","Xanh"
"img003188.jpg","Chuối sáp","Trái","Xanh"
"img003189.jpg","Chuối sáp","Trái","Xanh"
"img003190.jpg","Chuối sáp","Trái","Xanh"
"img003191.jpg","Chuối sáp","Trái","Xanh"
"img003192.jpg","Chuối sáp","Trái","Xanh"
"img003193.jpg","Chuối sáp","Trái","Xanh"
"img003194.jpg","Chuối sáp","Trái","Xanh"
"img003195.jpg","Chuối sáp","Trái","Xanh"
"img003196.jpg","Chuối sáp","Trái","Xanh"
"img003197.jpg","Chuối sáp","Trái","Xanh"
"img003198.jpg","Chuối sáp","Trái","Xanh"
"img003199.jpg","Chuối sáp","Trái","Xanh"
"img003200.jpg","Chuối sáp","Trái","Xanh"
"img003201.jpg","Chuối sáp","Trái","Xanh"
"img003202.jpg","Chuối sáp","Trái","Xanh"
"img003203.jpg","Chuối sáp","Trái","Xanh"
"img003204.jpg","Chuối sáp","Trái","Xanh"
"img003205.jpg","Chuối sáp","Trái","Xanh"
"img003206.jpg","Chuối sáp","Trái","Xanh"
"img003207.jpg","Chuối sáp","Trái","Xanh"
"img003208.jpg","Chuối sáp","Trái","Xanh"
"img003209.jpg","Chuối sáp","Trái","Xanh"
"img003210.jpg","Chuối sáp","Trái","Xanh"
"img003211.jpg","Chuối sáp","Trái","Xanh"
"img003212.jpg","Chuối sáp","Trái","Xanh"
"img003213.jpg","Chuối sáp","Trái","Xanh"
"img003214.jpg","Chuối sáp","Trái","Xanh"
"img003215.jpg","Chuối sáp","Trái","Xanh"
"img003216.jpg","Chuối sáp","Trái","Xanh"
"img003217.jpg","Chuối sáp","Trái","Xanh"
"img003218.jpg","Chuối sáp","Trái","Xanh"
"img003219.jpg","Chuối sáp","Trái","Xanh"
"img003220.jpg","Chuối sáp","Trái","Xanh"
"img003221.jpg","Chuối sáp","Trái","Xanh"
"img003222.jpg","Chuối sáp","Trái","Xanh"
"img003223.jpg","Chuối sáp","Trái","Xanh"
"img003224.jpg","Chuối sáp","Trái","Xanh"
"img003225.jpg","Chuối sáp","Trái","Xanh"
"img003226.jpg","Chuối sáp","Trái","Xanh"
"img003227.jpg","Chuối sáp","Trái","Xanh"
"img003228.jpg","Chuối sáp","Trái","Xanh"
"img003229.jpg","Chuối sáp","Trái","Xanh"
"img003230.jpg","Chuối sáp","Trái","Xanh"
"img003231.jpg","Chuối sáp","Trái","Xanh"
"img003232.jpg","Chuối sáp","Trái","Xanh"
"img003233.jpg","Chuối sáp","Trái","Xanh"
"img003234.jpg","Chuối sáp","Trái","Xanh"
"img003235.jpg","Chuối sáp","Trái","Xanh"
"img003236.jpg","Chuối sáp","Trái","Xanh"
"img003237.jpg","Chuối sáp","Trái","Xanh"
"img003238.jpg","Chuối sáp","Trái","Xanh"
"img003239.jpg","Chuối sáp","Trái","Xanh"
"img003240.jpg","Chuối sáp","Trái","Xanh"
"img003241.jpg","Chuối sáp","Trái","Xanh"
"img003242.jpg","Chuối sáp","Trái","Xanh"
"img003243.jpg","Chuối sáp","Trái","Xanh"
"img003244.jpg","Chuối sáp","Trái","Xanh"
"img003245.jpg","Chuối sáp","Trái","Xanh"
"img003246.jpg","Chuối sáp","Trái","Xanh"
"img003247.jpg","Chuối sáp","Trái","Xanh"
"img003248.jpg","Chuối sáp","Trái","Xanh"
"img003249.jpg","Chuối sáp","Trái","Xanh"
"img003250.jpg","Chuối sáp","Trái","Xanh"
"img003251.jpg","Chuối sáp","Trái","Xanh"
"img003252.jpg","Chuối sáp","Trái","Xanh"
"img003253.jpg","Chuối sáp","Trái","Xanh"
"img003254.jpg","Chuối sáp","Trái","Xanh"
"img003255.jpg","Chuối sáp","Trái","Xanh"
"img003256.jpg","Chuối sáp","Trái","Xanh"
"img003257.jpg","Chuối sáp","Trái","Xanh"
"img003258.jpg","Chuối sáp","Trái","Xanh"
"img003259.jpg","Chuối sáp","Trái","Xanh"
"img003260.jpg","Chuối sáp","Trái","Xanh"
"img003261.jpg","Chuối sáp","Trái","Xanh"
"img003262.jpg","Chuối sáp","Trái","Xanh"
"img003263.jpg","Chuối sáp","Trái","Xanh"
"img003264.jpg","Chuối sáp","Trái","Xanh"
"img003265.jpg","Chuối sáp","Trái","Xanh"
"img003266.jpg","Chuối sáp","Trái","Xanh"
"img003267.jpg","Chuối sáp","Trái","Xanh"
"img003268.jpg","Chuối sáp","Trái","Xanh"
"img003269.jpg","Chuối sáp","Trái","Xanh"
"img003270.jpg","Chuối sáp","Trái","Xanh"
"img003271.jpg","Chuối sáp","Trái","Xanh"
"img003272.jpg","Chuối sáp","Trái","Xanh"
"img003273.jpg","Chuối sáp","Trái","Xanh"
"img003274.jpg","Chuối sáp","Trái","Xanh"
"img003275.jpg","Chuối sáp","Trái","Xanh"
"img003276.jpg","Chuối sáp","Trái","Xanh"
"img003277.jpg","Chuối sáp","Trái","Xanh"
"img003278.jpg","Chuối sáp","Trái","Xanh"
"img003279.jpg","Chuối sáp","Trái","Xanh"
"img003280.jpg","Chuối sáp","Trái","Xanh"
"img003281.jpg","Chuối sáp","Trái","Xanh"
"img003282.jpg","Chuối sáp","Trái","Xanh"
"img003283.jpg","Chuối sáp","Trái","Xanh"
"img003284.jpg","Chuối sáp","Trái","Xanh"
"img003285.jpg","Chuối sáp","Trái","Xanh"
"img003286.jpg","Chuối sáp","Trái","Xanh"
"img003287.jpg","Chuối sáp","Trái","Xanh"
"img003288.jpg","Chuối sáp","Trái","Xanh"
"img003289.jpg","Chuối sáp","Trái","Xanh"
"img003290.jpg","Chuối sáp","Trái","Xanh"
"img003291.jpg","Chuối sáp","Trái","Xanh"
"img003292.jpg","Chuối sáp","Trái","Xanh"
"img003293.jpg","Chuối sáp","Trái","Xanh"
"img003294.jpg","Chuối sáp","Trái","Xanh"
"img003295.jpg","Chuối sáp","Trái","Xanh"
"img003296.jpg","Chuối sáp","Trái","Xanh"
"img003297.jpg","Chuối sáp","Trái","Xanh"
"img003298.jpg","Chuối sáp","Trái","Xanh"
"img003299.jpg","Chuối sáp","Trái","Xanh"
"img003300.jpg","Chuối sáp","Trái","Xanh"
"img003301.jpg","Chuối sáp","Trái","Xanh"
"img003302.jpg","Chuối sáp","Trái","Xanh"
"img003303.jpg","Chuối sáp","Trái","Xanh"
"img003304.jpg","Chuối sáp","Trái","Xanh"
"img003305.jpg","Chuối sáp","Trái","Xanh"
"img003306.jpg","Chuối sáp","Trái","Xanh"
"img003307.jpg","Chuối sáp","Trái","Xanh"
"img003308.jpg","Chuối sáp","Trái","Xanh"
"img003309.jpg","Chuối sáp","Trái","Xanh"
"img003310.jpg","Chuối sáp","Trái","Xanh"
"img003311.jpg","Chuối sáp","Trái","Xanh"
"img003312.jpg","Chuối sáp","Trái","Xanh"
"img003313.jpg","Chuối sáp","Trái","Xanh"
"img003314.jpg","Chuối sáp","Trái","Xanh"
"img003315.jpg","Chuối sáp","Trái","Xanh"
"img003316.jpg","Chuối sáp","Trái","Xanh"
"img003317.jpg","Chuối sáp","Trái","Xanh"
"img003318.jpg","Chuối sáp","Trái","Xanh"
"img003319.jpg","Chuối sáp","Trái","Xanh"
"img003320.jpg","Chuối sáp","Trái","Xanh"
"img003321.jpg","Chuối sáp","Trái","Xanh"
"img003322.jpg","Chuối sáp","Trái","Xanh"
"img003323.jpg","Chuối sáp","Trái","Xanh"
"img003324.jpg","Chuối sáp","Trái","Xanh"
"img003325.jpg","Chuối sáp","Trái","Xanh"
"img003326.jpg","Chuối sáp","Trái","Xanh"
"img003327.jpg","Chuối sáp","Trái","Xanh"
