image,loai,dang,trangthai,split
img004833.jpg,Chuối xiêm,Trái,Xanh,train
img000325.jpg,Chuối cau,Nải,Xanh,train
img002620.jpg,Chuối sáp,Trái,Chín,train
img000154.jpg,Chuối cau,Buồng,Xanh,train
img000693.jpg,Chuối cau,Trái,Chín,train
img000979.jpg,Chuối cau,Trái,Xanh,train
img004548.jpg,Chuối xiêm,Trái,Chín,train
img002373.jpg,Chuối sáp,Buồng,Xanh,train
img003743.jpg,Chuối táo quạ,Trái,Chín,train
img000660.jpg,Chuối cau,Trái,Chín,train
img000141.jpg,Chuối cau,Buồng,Xanh,train
img001810.jpg,Chuối già,Trái,Chín,train
img002202.jpg,Chuối già,Trái,Xanh,train
img002347.jpg,Chuối sáp,Buồng,Xanh,train
img002388.jpg,Chuối sáp,Buồng,Xanh,train
img004782.jpg,Chuối xiêm,Trái,Xanh,train
img003049.jpg,Chuối sáp,Trái,Xanh,train
img000342.jpg,Chuối cau,Nải,Xanh,train
img000319.jpg,Chuối cau,Nải,Xanh,train
img003770.jpg,Chuối táo quạ,Trái,Chín,train
img002473.jpg,Chuối sáp,Nải,Chín,train
img003169.jpg,Chuối sáp,Trái,Xanh,train
img001693.jpg,Chuối già,Trái,Chín,train
img004560.jpg,Chuối xiêm,Trái,Chín,train
img001465.jpg,Chuối già,Nải,Chín,train
img001732.jpg,Chuối già,Trái,Chín,train
img001520.jpg,Chuối già,Nải,Chín,train
img004836.jpg,Chuối xiêm,Trái,Xanh,train
img001059.jpg,Chuối cau,Trái,Xanh,train
img004851.jpg,Chuối xiêm,Trái,Xanh,train
img005067.jpg,Chuối xiêm,Trái,Xanh,train
img003808.jpg,Chuối táo quạ,Trái,Xanh,train
img000682.jpg,Chuối cau,Trái,Chín,train
img003509.jpg,Chuối sáp,Trái,Xanh,train
img000362.jpg,Chuối cau,Trái,Chín,train
img001335.jpg,Chuối già,Buồng,Xanh,train
img004061.jpg,Chuối xiêm,Buồng,Xanh,train
img004711.jpg,Chuối xiêm,Trái,Xanh,train
img005168.jpg,Chuối xiêm,Trái,Xanh,train
img004853.jpg,Chuối xiêm,Trái,Xanh,train
img003409.jpg,Chuối sáp,Trái,Xanh,train
img004542.jpg,Chuối xiêm,Trái,Chín,train
img000274.jpg,Chuối cau,Nải,Chín,train
img003429.jpg,Chuối sáp,Trái,Xanh,train
img001170.jpg,Chuối già,Buồng,Xanh,train
img004276.jpg,Chuối xiêm,Nải,Xanh,train
img001256.jpg,Chuối già,Buồng,Xanh,train
img005151.jpg,Chuối xiêm,Trái,Xanh,train
img001279.jpg,Chuối già,Buồng,Xanh,train
img003311.jpg,Chuối sáp,Trái,Xanh,train
img005114.jpg,Chuối xiêm,Trái,Xanh,train
img002487.jpg,Chuối sáp,Nải,Xanh,train
img005105.jpg,Chuối xiêm,Trái,Xanh,train
img004673.jpg,Chuối xiêm,Trái,Xanh,train
img002435.jpg,Chuối sáp,Nải,Chín,train
img003995.jpg,Chuối xiêm,Buồng,Xanh,train
img002593.jpg,Chuối sáp,Trái,Chín,train
img001965.jpg,Chuối già,Trái,Chín,train
img001422.jpg,Chuối già,Buồng,Xanh,train
img003163.jpg,Chuối sáp,Trái,Xanh,train
img004444.jpg,Chuối xiêm,Trái,Chín,train
img000959.jpg,Chuối cau,Trái,Xanh,train
img004590.jpg,Chuối xiêm,Trái,Chín,train
img000301.jpg,Chuối cau,Nải,Xanh,train
img002126.jpg,Chuối già,Trái,Xanh,train
img002241.jpg,Chuối già,Trái,Xanh,train
img004378.jpg,Chuối xiêm,Trái,Chín,train
img002125.jpg,Chuối già,Trái,Xanh,train
img005098.jpg,Chuối xiêm,Trái,Xanh,train
img001789.jpg,Chuối già,Trái,Chín,train
img003940.jpg,Chuối xiêm,Buồng,Xanh,train
img004550.jpg,Chuối xiêm,Trái,Chín,train
img002918.jpg,Chuối sáp,Trái,Chín,train
img004666.jpg,Chuối xiêm,Trái,Xanh,train
img002631.jpg,Chuối sáp,Trái,Chín,train
img000004.jpg,Chuối cau,Buồng,Chín,train
img004213.jpg,Chuối xiêm,Nải,Chín,train
img001107.jpg,Chuối cau,Trái,Xanh,train
img002362.jpg,Chuối sáp,Buồng,Xanh,train
img004241.jpg,Chuối xiêm,Nải,Chín,train
img004592.jpg,Chuối xiêm,Trái,Chín,train
img004981.jpg,Chuối xiêm,Trái,Xanh,train
img003904.jpg,Chuối xiêm,Buồng,Xanh,train
img001752.jpg,Chuối già,Trái,Chín,train
img004094.jpg,Chuối xiêm,Buồng,Xanh,train
img005046.jpg,Chuối xiêm,Trái,Xanh,train
img002247.jpg,Chuối già,Trái,Xanh,train
img003814.jpg,Chuối táo quạ,Trái,Xanh,train
img001937.jpg,Chuối già,Trái,Chín,train
img000598.jpg,Chuối cau,Trái,Chín,train
img002426.jpg,Chuối sáp,Nải,Chín,train
img004380.jpg,Chuối xiêm,Trái,Chín,train
img003871.jpg,Chuối xiêm,Buồng,Chín,train
img001008.jpg,Chuối cau,Trái,Xanh,train
img003969.jpg,Chuối xiêm,Buồng,Xanh,train
img003739.jpg,Chuối táo quạ,Trái,Chín,train
img005197.jpg,Chuối xiêm,Trái,Xanh,train
img000873.jpg,Chuối cau,Trái,Xanh,train
img002442.jpg,Chuối sáp,Nải,Chín,train
img002551.jpg,Chuối sáp,Nải,Xanh,train
img004985.jpg,Chuối xiêm,Trái,Xanh,train
img000418.jpg,Chuối cau,Trái,Chín,train
img002223.jpg,Chuối già,Trái,Xanh,train
img002925.jpg,Chuối sáp,Trái,Chín,train
img003823.jpg,Chuối xiêm,Buồng,Chín,train
img004370.jpg,Chuối xiêm,Trái,Chín,train
img003906.jpg,Chuối xiêm,Buồng,Xanh,train
img002628.jpg,Chuối sáp,Trái,Chín,train
img001179.jpg,Chuối già,Buồng,Xanh,train
img000073.jpg,Chuối cau,Buồng,Xanh,train
img000572.jpg,Chuối cau,Trái,Chín,train
img001122.jpg,Chuối cau,Trái,Xanh,train
img004254.jpg,Chuối xiêm,Nải,Xanh,train
img004139.jpg,Chuối xiêm,Buồng,Xanh,train
img000937.jpg,Chuối cau,Trái,Xanh,train
img000125.jpg,Chuối cau,Buồng,Xanh,train
img001032.jpg,Chuối cau,Trái,Xanh,train
img003133.jpg,Chuối sáp,Trái,Xanh,train
img002363.jpg,Chuối sáp,Buồng,Xanh,train
img005002.jpg,Chuối xiêm,Trái,Xanh,train
img000391.jpg,Chuối cau,Trái,Chín,train
img002837.jpg,Chuối sáp,Trái,Chín,train
img000766.jpg,Chuối cau,Trái,Xanh,train
img005145.jpg,Chuối xiêm,Trái,Xanh,train
img002980.jpg,Chuối sáp,Trái,Xanh,train
img001652.jpg,Chuối già,Nải,Xanh,train
img000901.jpg,Chuối cau,Trái,Xanh,train
img001816.jpg,Chuối già,Trái,Chín,train
img002294.jpg,Chuối sáp,Buồng,Chín,train
img002031.jpg,Chuối già,Trái,Xanh,train
img002755.jpg,Chuối sáp,Trái,Chín,train
img002000.jpg,Chuối già,Trái,Chín,train
img001145.jpg,Chuối già,Buồng,Chín,train
img005082.jpg,Chuối xiêm,Trái,Xanh,train
img004038.jpg,Chuối xiêm,Buồng,Xanh,train
img002555.jpg,Chuối sáp,Nải,Xanh,train
img004203.jpg,Chuối xiêm,Nải,Chín,train
img004299.jpg,Chuối xiêm,Trái,Chín,train
img004376.jpg,Chuối xiêm,Trái,Chín,train
img001318.jpg,Chuối già,Buồng,Xanh,train
img004583.jpg,Chuối xiêm,Trái,Chín,train
img001909.jpg,Chuối già,Trái,Chín,train
img000040.jpg,Chuối cau,Buồng,Xanh,train
img000439.jpg,Chuối cau,Trái,Chín,train
img001005.jpg,Chuối cau,Trái,Xanh,train
img003594.jpg,Chuối táo quạ,Buồng,Xanh,train
img004221.jpg,Chuối xiêm,Nải,Chín,train
img004244.jpg,Chuối xiêm,Nải,Chín,train
img000243.jpg,Chuối cau,Nải,Chín,train
img003585.jpg,Chuối táo quạ,Buồng,Xanh,train
img003150.jpg,Chuối sáp,Trái,Xanh,train
img000679.jpg,Chuối cau,Trái,Chín,train
img001781.jpg,Chuối già,Trái,Chín,train
img003816.jpg,Chuối táo quạ,Trái,Xanh,train
img002875.jpg,Chuối sáp,Trái,Chín,train
img001960.jpg,Chuối già,Trái,Chín,train
img002212.jpg,Chuối già,Trái,Xanh,train
img005047.jpg,Chuối xiêm,Trái,Xanh,train
img001981.jpg,Chuối già,Trái,Chín,train
img002523.jpg,Chuối sáp,Nải,Xanh,train
img001556.jpg,Chuối già,Nải,Chín,train
img000478.jpg,Chuối cau,Trái,Chín,train
img002645.jpg,Chuối sáp,Trái,Chín,train
img004043.jpg,Chuối xiêm,Buồng,Xanh,train
img004035.jpg,Chuối xiêm,Buồng,Xanh,train
img002154.jpg,Chuối già,Trái,Xanh,train
img005115.jpg,Chuối xiêm,Trái,Xanh,train
img003039.jpg,Chuối sáp,Trái,Xanh,train
img000695.jpg,Chuối cau,Trái,Chín,train
img004295.jpg,Chuối xiêm,Trái,Chín,train
img002687.jpg,Chuối sáp,Trái,Chín,train
img003430.jpg,Chuối sáp,Trái,Xanh,train
img003060.jpg,Chuối sáp,Trái,Xanh,train
img000725.jpg,Chuối cau,Trái,Chín,train
img001376.jpg,Chuối già,Buồng,Xanh,train
img000538.jpg,Chuối cau,Trái,Chín,train
img002032.jpg,Chuối già,Trái,Xanh,train
img003540.jpg,Chuối táo quạ,Buồng,Xanh,train
img004258.jpg,Chuối xiêm,Nải,Xanh,train
img004015.jpg,Chuối xiêm,Buồng,Xanh,train
img001777.jpg,Chuối già,Trái,Chín,train
img003580.jpg,Chuối táo quạ,Buồng,Xanh,train
img000613.jpg,Chuối cau,Trái,Chín,train
img000094.jpg,Chuối cau,Buồng,Xanh,train
img000874.jpg,Chuối cau,Trái,Xanh,train
img004212.jpg,Chuối xiêm,Nải,Chín,train
img005062.jpg,Chuối xiêm,Trái,Xanh,train
img003635.jpg,Chuối táo quạ,Nải,Chín,train
img000746.jpg,Chuối cau,Trái,Chín,train
img000204.jpg,Chuối cau,Nải,Chín,train
img004042.jpg,Chuối xiêm,Buồng,Xanh,train
img000387.jpg,Chuối cau,Trái,Chín,train
img003829.jpg,Chuối xiêm,Buồng,Chín,train
img003736.jpg,Chuối táo quạ,Trái,Chín,train
img001840.jpg,Chuối già,Trái,Chín,train
img004163.jpg,Chuối xiêm,Nải,Chín,train
img000591.jpg,Chuối cau,Trái,Chín,train
img001711.jpg,Chuối già,Trái,Chín,train
img001602.jpg,Chuối già,Nải,Xanh,train
img003954.jpg,Chuối xiêm,Buồng,Xanh,train
img003121.jpg,Chuối sáp,Trái,Xanh,train
img000615.jpg,Chuối cau,Trái,Chín,train
img000245.jpg,Chuối cau,Nải,Chín,train
img004142.png,Chuối xiêm,Buồng,Xanh,train
img004250.jpg,Chuối xiêm,Nải,Chín,train
img000700.jpg,Chuối cau,Trái,Chín,train
img002936.jpg,Chuối sáp,Trái,Chín,train
img000726.jpg,Chuối cau,Trái,Chín,train
img001962.jpg,Chuối già,Trái,Chín,train
img001877.jpg,Chuối già,Trái,Chín,train
img004070.jpg,Chuối xiêm,Buồng,Xanh,train
img004456.jpg,Chuối xiêm,Trái,Chín,train
img002063.jpg,Chuối già,Trái,Xanh,train
img003955.jpg,Chuối xiêm,Buồng,Xanh,train
img000400.jpg,Chuối cau,Trái,Chín,train
img000639.jpg,Chuối cau,Trái,Chín,train
img000940.jpg,Chuối cau,Trái,Xanh,train
img001395.jpg,Chuối già,Buồng,Xanh,train
img004796.jpg,Chuối xiêm,Trái,Xanh,train
img004152.png,Chuối xiêm,Buồng,Xanh,train
img004066.jpg,Chuối xiêm,Buồng,Xanh,train
img002342.jpg,Chuối sáp,Buồng,Xanh,train
img000882.jpg,Chuối cau,Trái,Xanh,train
img002604.jpg,Chuối sáp,Trái,Chín,train
img003621.png,Chuối táo quạ,Buồng,Xanh,train
img003058.jpg,Chuối sáp,Trái,Xanh,train
img004309.jpg,Chuối xiêm,Trái,Chín,train
img000001.jpg,Chuối cau,Buồng,Chín,train
img002994.jpg,Chuối sáp,Trái,Xanh,train
img004642.jpg,Chuối xiêm,Trái,Chín,train
img001016.jpg,Chuối cau,Trái,Xanh,train
img003448.jpg,Chuối sáp,Trái,Xanh,train
img003447.jpg,Chuối sáp,Trái,Xanh,train
img001183.jpg,Chuối già,Buồng,Xanh,train
img004910.jpg,Chuối xiêm,Trái,Xanh,train
img001774.jpg,Chuối già,Trái,Chín,train
img003161.jpg,Chuối sáp,Trái,Xanh,train
img003295.jpg,Chuối sáp,Trái,Xanh,train
img004754.jpg,Chuối xiêm,Trái,Xanh,train
img000404.jpg,Chuối cau,Trái,Chín,train
img000622.jpg,Chuối cau,Trái,Chín,train
img001986.jpg,Chuối già,Trái,Chín,train
img004771.jpg,Chuối xiêm,Trái,Xanh,train
img001127.jpg,Chuối già,Buồng,Chín,train
img000401.jpg,Chuối cau,Trái,Chín,train
img001686.jpg,Chuối già,Trái,Chín,train
img002947.jpg,Chuối sáp,Trái,Chín,train
img000640.jpg,Chuối cau,Trái,Chín,train
img004528.jpg,Chuối xiêm,Trái,Chín,train
img001130.jpg,Chuối già,Buồng,Chín,train
img002607.jpg,Chuối sáp,Trái,Chín,train
img001426.jpg,Chuối già,Buồng,Xanh,train
img000324.jpg,Chuối cau,Nải,Xanh,train
img003002.jpg,Chuối sáp,Trái,Xanh,train
img000026.jpg,Chuối cau,Buồng,Chín,train
img000215.jpg,Chuối cau,Nải,Chín,train
img002393.jpg,Chuối sáp,Buồng,Xanh,train
img002782.jpg,Chuối sáp,Trái,Chín,train
img002853.jpg,Chuối sáp,Trái,Chín,train
img000041.jpg,Chuối cau,Buồng,Xanh,train
img001512.jpg,Chuối già,Nải,Chín,train
img002403.jpg,Chuối sáp,Buồng,Xanh,train
img003798.jpg,Chuối táo quạ,Trái,Xanh,train
img004970.jpg,Chuối xiêm,Trái,Xanh,train
img003923.jpg,Chuối xiêm,Buồng,Xanh,train
img004677.jpg,Chuối xiêm,Trái,Xanh,train
img003654.jpg,Chuối táo quạ,Nải,Chín,train
img001844.jpg,Chuối già,Trái,Chín,train
img004812.jpg,Chuối xiêm,Trái,Xanh,train
img001499.jpg,Chuối già,Nải,Chín,train
img002392.jpg,Chuối sáp,Buồng,Xanh,train
img003653.jpg,Chuối táo quạ,Nải,Chín,train
img004150.png,Chuối xiêm,Buồng,Xanh,train
img004909.jpg,Chuối xiêm,Trái,Xanh,train
img001443.jpg,Chuối già,Nải,Chín,train
img003388.jpg,Chuối sáp,Trái,Xanh,train
img005056.jpg,Chuối xiêm,Trái,Xanh,train
img001545.jpg,Chuối già,Nải,Chín,train
img000441.jpg,Chuối cau,Trái,Chín,train
img002926.jpg,Chuối sáp,Trái,Chín,train
img004516.jpg,Chuối xiêm,Trái,Chín,train
img003730.jpg,Chuối táo quạ,Nải,Xanh,train
img004571.jpg,Chuối xiêm,Trái,Chín,train
img002291.jpg,Chuối sáp,Buồng,Chín,train
img003022.jpg,Chuối sáp,Trái,Xanh,train
img004669.jpg,Chuối xiêm,Trái,Xanh,train
img002327.jpg,Chuối sáp,Buồng,Xanh,train
img004230.jpg,Chuối xiêm,Nải,Chín,train
img003990.jpg,Chuối xiêm,Buồng,Xanh,train
img003334.jpg,Chuối sáp,Trái,Xanh,train
img002381.jpg,Chuối sáp,Buồng,Xanh,train
img004169.jpg,Chuối xiêm,Nải,Chín,train
img002352.jpg,Chuối sáp,Buồng,Xanh,train
img000655.jpg,Chuối cau,Trái,Chín,train
img001598.jpg,Chuối già,Nải,Xanh,train
img001233.jpg,Chuối già,Buồng,Xanh,train
img000197.jpg,Chuối cau,Nải,Chín,train
img003212.jpg,Chuối sáp,Trái,Xanh,train
img002608.jpg,Chuối sáp,Trái,Chín,train
img003210.jpg,Chuối sáp,Trái,Xanh,train
img004342.jpg,Chuối xiêm,Trái,Chín,train
img005077.jpg,Chuối xiêm,Trái,Xanh,train
img003980.jpg,Chuối xiêm,Buồng,Xanh,train
img001277.jpg,Chuối già,Buồng,Xanh,train
img005054.jpg,Chuối xiêm,Trái,Xanh,train
img000971.jpg,Chuối cau,Trái,Xanh,train
img005053.jpg,Chuối xiêm,Trái,Xanh,train
img002339.jpg,Chuối sáp,Buồng,Xanh,train
img002651.jpg,Chuối sáp,Trái,Chín,train
img002367.jpg,Chuối sáp,Buồng,Xanh,train
img004778.jpg,Chuối xiêm,Trái,Xanh,train
img003398.jpg,Chuối sáp,Trái,Xanh,train
img002764.jpg,Chuối sáp,Trái,Chín,train
img004228.jpg,Chuối xiêm,Nải,Chín,train
img002121.jpg,Chuối già,Trái,Xanh,train
img000146.jpg,Chuối cau,Buồng,Xanh,train
img004840.jpg,Chuối xiêm,Trái,Xanh,train
img003812.jpg,Chuối táo quạ,Trái,Xanh,train
img000176.jpg,Chuối cau,Nải,Chín,train
img001451.jpg,Chuối già,Nải,Chín,train
img001077.jpg,Chuối cau,Trái,Xanh,train
img004919.jpg,Chuối xiêm,Trái,Xanh,train
img003821.jpg,Chuối xiêm,Buồng,Chín,train
img002228.jpg,Chuối già,Trái,Xanh,train
img000736.jpg,Chuối cau,Trái,Chín,train
img005181.jpg,Chuối xiêm,Trái,Xanh,train
img002729.jpg,Chuối sáp,Trái,Chín,train
img000043.jpg,Chuối cau,Buồng,Xanh,train
img000986.jpg,Chuối cau,Trái,Xanh,train
img000646.jpg,Chuối cau,Trái,Chín,train
img002005.jpg,Chuối già,Trái,Chín,train
img000284.jpg,Chuối cau,Nải,Chín,train
img004785.jpg,Chuối xiêm,Trái,Xanh,train
img003568.jpg,Chuối táo quạ,Buồng,Xanh,train
img001780.jpg,Chuối già,Trái,Chín,train
img004930.jpg,Chuối xiêm,Trái,Xanh,train
img004933.jpg,Chuối xiêm,Trái,Xanh,train
img001186.jpg,Chuối già,Buồng,Xanh,train
img002240.jpg,Chuối già,Trái,Xanh,train
img002962.jpg,Chuối sáp,Trái,Xanh,train
img004686.jpg,Chuối xiêm,Trái,Xanh,train
img003768.jpg,Chuối táo quạ,Trái,Chín,train
img002390.jpg,Chuối sáp,Buồng,Xanh,train
img000893.jpg,Chuối cau,Trái,Xanh,train
img003546.jpg,Chuối táo quạ,Buồng,Xanh,train
img003598.jpg,Chuối táo quạ,Buồng,Xanh,train
img004321.jpg,Chuối xiêm,Trái,Chín,train
img005095.jpg,Chuối xiêm,Trái,Xanh,train
img002309.jpg,Chuối sáp,Buồng,Xanh,train
img000425.jpg,Chuối cau,Trái,Chín,train
img002298.jpg,Chuối sáp,Buồng,Chín,train
img000432.jpg,Chuối cau,Trái,Chín,train
img005036.jpg,Chuối xiêm,Trái,Xanh,train
img000306.jpg,Chuối cau,Nải,Xanh,train
img004640.jpg,Chuối xiêm,Trái,Chín,train
img000013.jpg,Chuối cau,Buồng,Chín,train
img002083.jpg,Chuối già,Trái,Xanh,train
img000256.jpg,Chuối cau,Nải,Chín,train
img002722.jpg,Chuối sáp,Trái,Chín,train
img000788.jpg,Chuối cau,Trái,Xanh,train
img004942.jpg,Chuối xiêm,Trái,Xanh,train
img002356.jpg,Chuối sáp,Buồng,Xanh,train
img002318.jpg,Chuối sáp,Buồng,Xanh,train
img003403.jpg,Chuối sáp,Trái,Xanh,train
img002618.jpg,Chuối sáp,Trái,Chín,train
img000551.jpg,Chuối cau,Trái,Chín,train
img002694.jpg,Chuối sáp,Trái,Chín,train
img004478.jpg,Chuối xiêm,Trái,Chín,train
img003171.jpg,Chuối sáp,Trái,Xanh,train
img004804.jpg,Chuối xiêm,Trái,Xanh,train
img004733.jpg,Chuối xiêm,Trái,Xanh,train
img001796.jpg,Chuối già,Trái,Chín,train
img000066.jpg,Chuối cau,Buồng,Xanh,train
img002797.jpg,Chuối sáp,Trái,Chín,train
img002860.jpg,Chuối sáp,Trái,Chín,train
img005119.jpg,Chuối xiêm,Trái,Xanh,train
img000494.jpg,Chuối cau,Trái,Chín,train
img000710.jpg,Chuối cau,Trái,Chín,train
img001846.jpg,Chuối già,Trái,Chín,train
img004434.jpg,Chuối xiêm,Trái,Chín,train
img002901.jpg,Chuối sáp,Trái,Chín,train
img003245.jpg,Chuối sáp,Trái,Xanh,train
img004435.jpg,Chuối xiêm,Trái,Chín,train
img004029.jpg,Chuối xiêm,Buồng,Xanh,train
img001412.jpg,Chuối già,Buồng,Xanh,train
img000696.jpg,Chuối cau,Trái,Chín,train
img005194.jpg,Chuối xiêm,Trái,Xanh,train
img002020.jpg,Chuối già,Trái,Xanh,train
img000308.jpg,Chuối cau,Nải,Xanh,train
img000969.jpg,Chuối cau,Trái,Xanh,train
img001674.jpg,Chuối già,Trái,Chín,train
img002909.jpg,Chuối sáp,Trái,Chín,train
img001324.jpg,Chuối già,Buồng,Xanh,train
img000931.jpg,Chuối cau,Trái,Xanh,train
img002868.jpg,Chuối sáp,Trái,Chín,train
img005154.jpg,Chuối xiêm,Trái,Xanh,train
img002766.jpg,Chuối sáp,Trái,Chín,train
img002007.jpg,Chuối già,Trái,Chín,train
img003695.jpg,Chuối táo quạ,Nải,Xanh,train
img003983.jpg,Chuối xiêm,Buồng,Xanh,train
img004111.jpg,Chuối xiêm,Buồng,Xanh,train
img003987.jpg,Chuối xiêm,Buồng,Xanh,train
img001040.jpg,Chuối cau,Trái,Xanh,train
img003416.jpg,Chuối sáp,Trái,Xanh,train
img002120.jpg,Chuối già,Trái,Xanh,train
img005103.jpg,Chuối xiêm,Trái,Xanh,train
img001894.jpg,Chuối già,Trái,Chín,train
img002740.jpg,Chuối sáp,Trái,Chín,train
img002242.jpg,Chuối già,Trái,Xanh,train
img002825.jpg,Chuối sáp,Trái,Chín,train
img000124.jpg,Chuối cau,Buồng,Xanh,train
img001941.jpg,Chuối già,Trái,Chín,train
img001298.jpg,Chuối già,Buồng,Xanh,train
img004323.jpg,Chuối xiêm,Trái,Chín,train
img004462.jpg,Chuối xiêm,Trái,Chín,train
img004954.jpg,Chuối xiêm,Trái,Xanh,train
img004089.jpg,Chuối xiêm,Buồng,Xanh,train
img001838.jpg,Chuối già,Trái,Chín,train
img004474.jpg,Chuối xiêm,Trái,Chín,train
img000872.jpg,Chuối cau,Trái,Xanh,train
img005162.jpg,Chuối xiêm,Trái,Xanh,train
img000662.jpg,Chuối cau,Trái,Chín,train
img004191.jpg,Chuối xiêm,Nải,Chín,train
img002557.jpg,Chuối sáp,Nải,Xanh,train
img003691.jpg,Chuối táo quạ,Nải,Xanh,train
img002725.jpg,Chuối sáp,Trái,Chín,train
img000036.jpg,Chuối cau,Buồng,Xanh,train
img002148.jpg,Chuối già,Trái,Xanh,train
img005000.jpg,Chuối xiêm,Trái,Xanh,train
img003656.jpg,Chuối táo quạ,Nải,Chín,train
img001321.jpg,Chuối già,Buồng,Xanh,train
img000106.jpg,Chuối cau,Buồng,Xanh,train
img001419.jpg,Chuối già,Buồng,Xanh,train
img001015.jpg,Chuối cau,Trái,Xanh,train
img004773.jpg,Chuối xiêm,Trái,Xanh,train
img000820.jpg,Chuối cau,Trái,Xanh,train
img002716.jpg,Chuối sáp,Trái,Chín,train
img002761.jpg,Chuối sáp,Trái,Chín,train
img001807.jpg,Chuối già,Trái,Chín,train
img000261.jpg,Chuối cau,Nải,Chín,train
img000409.jpg,Chuối cau,Trái,Chín,train
img002888.jpg,Chuối sáp,Trái,Chín,train
img001948.jpg,Chuối già,Trái,Chín,train
img001737.jpg,Chuối già,Trái,Chín,train
img004204.jpg,Chuối xiêm,Nải,Chín,train
img002974.jpg,Chuối sáp,Trái,Xanh,train
img001219.jpg,Chuối già,Buồng,Xanh,train
img001067.jpg,Chuối cau,Trái,Xanh,train
img003024.jpg,Chuối sáp,Trái,Xanh,train
img002369.jpg,Chuối sáp,Buồng,Xanh,train
img002619.jpg,Chuối sáp,Trái,Chín,train
img001502.jpg,Chuối già,Nải,Chín,train
img003479.jpg,Chuối sáp,Trái,Xanh,train
img001035.jpg,Chuối cau,Trái,Xanh,train
img004575.jpg,Chuối xiêm,Trái,Chín,train
img004606.jpg,Chuối xiêm,Trái,Chín,train
img001020.jpg,Chuối cau,Trái,Xanh,train
img004414.jpg,Chuối xiêm,Trái,Chín,train
img001744.jpg,Chuối già,Trái,Chín,train
img001307.jpg,Chuối già,Buồng,Xanh,train
img003967.jpg,Chuối xiêm,Buồng,Xanh,train
img001676.jpg,Chuối già,Trái,Chín,train
img001021.jpg,Chuối cau,Trái,Xanh,train
img001046.jpg,Chuối cau,Trái,Xanh,train
img004455.jpg,Chuối xiêm,Trái,Chín,train
img003008.jpg,Chuối sáp,Trái,Xanh,train
img003513.jpg,Chuối sáp,Trái,Xanh,train
img004315.jpg,Chuối xiêm,Trái,Chín,train
img001482.jpg,Chuối già,Nải,Chín,train
img001444.jpg,Chuối già,Nải,Chín,train
img002252.jpg,Chuối già,Trái,Xanh,train
img000465.jpg,Chuối cau,Trái,Chín,train
img004787.jpg,Chuối xiêm,Trái,Xanh,train
img004025.jpg,Chuối xiêm,Buồng,Xanh,train
img004883.jpg,Chuối xiêm,Trái,Xanh,train
img002034.jpg,Chuối già,Trái,Xanh,train
img004992.jpg,Chuối xiêm,Trái,Xanh,train
img004610.jpg,Chuối xiêm,Trái,Chín,train
img003711.jpg,Chuối táo quạ,Nải,Xanh,train
img003863.jpg,Chuối xiêm,Buồng,Chín,train
img002965.jpg,Chuối sáp,Trái,Xanh,train
img003040.jpg,Chuối sáp,Trái,Xanh,train
img002080.jpg,Chuối già,Trái,Xanh,train
img002449.jpg,Chuối sáp,Nải,Chín,train
img003188.jpg,Chuối sáp,Trái,Xanh,train
img000608.jpg,Chuối cau,Trái,Chín,train
img003224.jpg,Chuối sáp,Trái,Xanh,train
img002857.jpg,Chuối sáp,Trái,Chín,train
img003944.jpg,Chuối xiêm,Buồng,Xanh,train
img003372.jpg,Chuối sáp,Trái,Xanh,train
img000450.jpg,Chuối cau,Trái,Chín,train
img003106.jpg,Chuối sáp,Trái,Xanh,train
img001487.jpg,Chuối già,Nải,Chín,train
img003632.jpg,Chuối táo quạ,Nải,Chín,train
img005174.jpg,Chuối xiêm,Trái,Xanh,train
img001798.jpg,Chuối già,Trái,Chín,train
img003608.jpg,Chuối táo quạ,Buồng,Xanh,train
img003817.jpg,Chuối táo quạ,Trái,Xanh,train
img001204.jpg,Chuối già,Buồng,Xanh,train
img001304.jpg,Chuối già,Buồng,Xanh,train
img000061.jpg,Chuối cau,Buồng,Xanh,train
img003435.jpg,Chuối sáp,Trái,Xanh,train
img000918.jpg,Chuối cau,Trái,Xanh,train
img002997.jpg,Chuối sáp,Trái,Xanh,train
img001209.jpg,Chuối già,Buồng,Xanh,train
img001776.jpg,Chuối già,Trái,Chín,train
img004599.jpg,Chuối xiêm,Trái,Chín,train
img002752.jpg,Chuối sáp,Trái,Chín,train
img000169.jpg,Chuối cau,Nải,Chín,train
img000856.jpg,Chuối cau,Trái,Xanh,train
img000242.jpg,Chuối cau,Nải,Chín,train
img001086.jpg,Chuối cau,Trái,Xanh,train
img001025.jpg,Chuối cau,Trái,Xanh,train
img001667.jpg,Chuối già,Nải,Xanh,train
img001478.jpg,Chuối già,Nải,Chín,train
img002863.jpg,Chuối sáp,Trái,Chín,train
img001575.jpg,Chuối già,Nải,Xanh,train
img003633.jpg,Chuối táo quạ,Nải,Chín,train
img004123.jpg,Chuối xiêm,Buồng,Xanh,train
img003943.jpg,Chuối xiêm,Buồng,Xanh,train
img001491.jpg,Chuối già,Nải,Chín,train
img002471.jpg,Chuối sáp,Nải,Chín,train
img004946.jpg,Chuối xiêm,Trái,Xanh,train
img004452.jpg,Chuối xiêm,Trái,Chín,train
img004417.jpg,Chuối xiêm,Trái,Chín,train
img001080.jpg,Chuối cau,Trái,Xanh,train
